    0.00500000     0.00017936     0.00000978    -0.00001431
    0.01000000     0.00034602     0.00000171     0.00002380
    0.01500000     0.00051130    -0.00000083     0.00006419
    0.02000000     0.00066029     0.00000349    -0.00003312
    0.03000000     0.00095331    -0.00000451     0.00000721
    0.05000000     0.00134477     0.00000352     0.00002155
    0.08000000     0.00169645     0.00001859    -0.00002532
    0.13000000     0.00202537     0.00000379     0.00002751
    0.20000000     0.00227301     0.00000357     0.00004573
    0.32000000     0.00251771     0.00000649     0.00002675
    0.50000000     0.00275413     0.00001180    -0.00001334
