    0.00500000     7.49105138     1.35385129     0.48229396
    0.01000000     7.26125332     1.03100218     1.43072175
    0.01500000     7.16800970     0.98998646     1.77436137
    0.02000000     6.97406030     1.03155985     0.70034706
    0.03000000     6.75009854     0.97279860     1.04347870
    0.05000000     5.86677421     1.01273338     1.07799437
    0.08000000     4.83719661     1.04205322     0.94273313
    0.13000000     3.81918549     1.00527417     1.03828961
    0.20000000     3.05652219     1.00322732     1.04137019
    0.32000000     2.42369924     1.00367162     1.01512896
    0.50000000     1.99672661     1.00427035     0.99517059
