    0.00500000    -0.00000656    -0.00000512     0.00000274
    0.01000000    -0.00001468    -0.00000591     0.00000549
    0.01500000    -0.00000413    -0.00000582     0.00000822
    0.02000000    -0.00000924     0.00000636     0.00001083
    0.03000000     0.00000606     0.00001266     0.00001634
    0.05000000    -0.00000905    -0.00000169     0.00002730
    0.08000000    -0.00000292    -0.00000897     0.00004368
    0.13000000    -0.00000550    -0.00000491     0.00007121
    0.20000000     0.00000322     0.00000170     0.00010959
    0.32000000    -0.00001003    -0.00001155     0.00017965
    0.50000000    -0.00000762    -0.00000543     0.00029635
