    0.00500000     0.76247427     0.81458491     1.09916737
    0.01000000     0.73435631     0.89311796     1.09925339
    0.01500000     0.95013819     0.92975188     1.09919723
    0.02000000     0.91639393     1.05752610     1.09799753
    0.03000000     1.03655678     1.07637507     1.09856840
    0.05000000     0.96725495     0.99387295     1.09878451
    0.08000000     0.99338896     0.97972182     1.09881060
    0.13000000     0.99234991     0.99316685     1.09911666
    0.20000000     1.00291327     1.00153372     1.09915546
    0.32000000     0.99432922     0.99346852     1.10158520
    0.50000000     0.99724095     0.99803549     1.10725107
