    0.00500000     4.12890954     0.85310617     1.33886625
    0.01000000     4.45621196     0.95441505     1.18313000
    0.01500000     4.25785341     0.92100686     0.99084027
    0.02000000     4.37193898     1.02189209     1.00312447
    0.03000000     4.33328424     1.04400182     1.11207131
    0.05000000     4.00767460     1.04301969     0.99195369
    0.08000000     3.52823854     0.97843947     0.96828896
    0.13000000     2.91879374     0.99235245     0.99424967
    0.20000000     2.40078351     0.99752511     1.02355023
    0.32000000     1.97005586     0.99987418     0.99910286
    0.50000000     1.67958014     0.99894987     0.99613341
