    0.00500000     0.00008646    -0.00000406     0.00000936
    0.01000000     0.00019100    -0.00000252     0.00001012
    0.01500000     0.00027006    -0.00000655    -0.00000076
    0.02000000     0.00037269     0.00000242     0.00000035
    0.03000000     0.00055263     0.00000730     0.00001858
    0.05000000     0.00083107     0.00001189    -0.00000222
    0.08000000     0.00111775    -0.00000953    -0.00001402
    0.13000000     0.00137851    -0.00000549    -0.00000413
    0.20000000     0.00154824    -0.00000274     0.00002603
    0.32000000     0.00171548    -0.00000022    -0.00000159
    0.50000000     0.00187780    -0.00000290    -0.00001068
