    0.00500000     0.35598543
    0.01000000     0.10987908
    0.01500000     0.11109190
    0.02000000     0.07948324
    0.03000000     0.03129647
    0.05000000     0.01610493
    0.08000000     0.00855603
    0.13000000     0.00489895
    0.20000000     0.00316551
    0.32000000     0.00198901
    0.50000000     0.00126424
