    0.00500000     1.21141846     1.01933021     2.38444575
    0.01000000     1.05093227     1.01461713     2.58501336
    0.01500000     1.04406338     0.97603158     2.54916981
    0.02000000     0.96598135     1.03719578     2.58441271
    0.03000000     1.01926021     0.98486263     2.36405362
    0.05000000     1.00739274     0.99872177     2.08296880
    0.08000000     1.00029449     1.00267093     1.81281080
    0.13000000     0.99871708     1.00240869     1.58072379
    0.20000000     0.99875337     1.00144978     1.43390287
    0.32000000     1.00043900     1.00078641     1.32144999
    0.50000000     1.00028164     1.00041345     1.23706705
