    0.00500000     0.47587363     1.25504773    20.07968815
    0.01000000     0.73925163     1.19236790    20.09858333
    0.01500000     1.36923136     1.31710486    17.73672134
    0.02000000     1.00048360     0.78523803    16.02577632
    0.03000000     1.11214623     1.04536039    13.55424026
    0.05000000     1.09740154     1.01973472    10.56925713
    0.08000000     1.03927354     1.00367334     8.37170260
    0.13000000     1.02160259     1.02529996     6.40418111
    0.20000000     1.01264354     0.99622798     4.93345753
    0.32000000     1.00850376     1.00076435     3.69372176
    0.50000000     1.00450841     1.00056269     2.84604702
