    0.00500000    -0.00001448     0.00000705     0.00052720
    0.01000000    -0.00001441     0.00001063     0.00105545
    0.01500000     0.00003061     0.00002629     0.00138739
    0.02000000     0.00000005    -0.00002374     0.00166075
    0.03000000     0.00001859     0.00000752     0.00208137
    0.05000000     0.00002691     0.00000545     0.00264415
    0.08000000     0.00001736     0.00000162     0.00325909
    0.13000000     0.00001552     0.00001818     0.00388250
    0.20000000     0.00001397    -0.00000417     0.00434753
    0.32000000     0.00001504     0.00000135     0.00476366
    0.50000000     0.00001246     0.00000155     0.00510095
