    0.00500000     0.00018783     0.00000254     0.00001573
    0.01000000     0.00032896    -0.00001881    -0.00000655
    0.01500000     0.00054035    -0.00000766    -0.00000530
    0.02000000     0.00070577    -0.00001543     0.00000507
    0.03000000     0.00104822     0.00001768     0.00001667
    0.05000000     0.00160597    -0.00001894     0.00002525
    0.08000000     0.00204309    -0.00000669    -0.00000350
    0.13000000     0.00240645    -0.00000821     0.00000241
    0.20000000     0.00264653    -0.00000695     0.00004453
    0.32000000     0.00288022    -0.00000739     0.00000800
    0.50000000     0.00310112    -0.00000756     0.00006817
