    0.00500000     7.79770529     1.09206703     1.56910612
    0.01000000     6.95263821     0.65964028     0.88153036
    0.01500000     7.51842146     0.90762598     0.93611427
    0.02000000     7.38548582     0.86039511     1.04590925
    0.03000000     7.32253927     1.10661398     1.10057553
    0.05000000     6.81206585     0.93144738     1.09138551
    0.08000000     5.62123984     0.98485869     0.99208775
    0.13000000     4.34962354     0.98856631     1.00335601
    0.20000000     3.39446252     0.99371388     1.04029313
    0.32000000     2.62868541     0.99582256     1.00452503
    0.50000000     2.12230357     0.99726372     1.02467269
