    0.00500000     1.09556118     1.00326796     0.99742391
    0.01000000     1.09763551     0.99980593     1.00115501
    0.01500000     1.09952410     0.99976497     0.99976122
    0.02000000     1.09865978     1.00019973     0.99992877
    0.03000000     1.09840303     0.99998772     1.00051336
    0.05000000     1.09861019     1.00036726     1.00016234
    0.08000000     1.09871644     0.99987355     1.00003643
    0.13000000     1.09872740     1.00009347     1.00004160
    0.20000000     1.09897560     1.00002833     1.00004231
    0.32000000     1.09950813     1.00002415     1.00001139
    0.50000000     1.10045309     1.00005250     1.00000022
