    0.00500000     0.00000258     0.00002953     0.00022274
    0.01000000    -0.00001514     0.00000606     0.00041613
    0.01500000    -0.00001047     0.00001655     0.00057132
    0.02000000    -0.00000295     0.00003999     0.00077121
    0.03000000    -0.00000736    -0.00000094     0.00114283
    0.05000000    -0.00000944     0.00001249     0.00148329
    0.08000000     0.00000493     0.00001228     0.00179156
    0.13000000     0.00000782     0.00001303     0.00206437
    0.20000000    -0.00000417     0.00000851     0.00227293
    0.32000000    -0.00000029     0.00000896     0.00247378
    0.50000000     0.00000030     0.00001059     0.00266282
