    0.00500000    14.83742524     0.84660592    -0.20762647
    0.01000000    15.53743737     1.38310490     0.77420956
    0.01500000    14.89044987     0.84761697     1.07911083
    0.02000000    14.57968448     0.97389664     0.67822637
    0.03000000    13.13447009     1.09908237     0.88412256
    0.05000000    10.96784124     1.10293775     0.93303198
    0.08000000     8.73857975     1.00611925     0.98731682
    0.13000000     6.58190485     1.00177026     0.94588161
    0.20000000     5.03633518     0.99405302     0.98355947
    0.32000000     3.75939238     1.00980533     0.99264383
    0.50000000     2.89572939     1.00525280     0.99467402
