    0.00500000     0.00038235    -0.00000424    -0.00003337
    0.01000000     0.00080339     0.00002117    -0.00001248
    0.01500000     0.00115145    -0.00001263     0.00000656
    0.02000000     0.00150092    -0.00000289    -0.00003556
    0.03000000     0.00201178     0.00001643    -0.00001921
    0.05000000     0.00275429     0.00002844    -0.00001850
    0.08000000     0.00342129     0.00000271    -0.00000561
    0.13000000     0.00401018     0.00000127    -0.00003888
    0.20000000     0.00446124    -0.00000657    -0.00001817
    0.32000000     0.00487980     0.00001734    -0.00001301
    0.50000000     0.00523823     0.00001451    -0.00001472
