    0.00500000     0.85677857     0.88723927     1.09634469
    0.01000000     0.95082710     0.95235869     1.09739114
    0.01500000     0.95310591     1.01029019     1.09691862
    0.02000000     0.93249781     0.98991805     1.09624008
    0.03000000     1.01594569     0.97423584     1.09539161
    0.05000000     0.99786328     0.98701468     1.09618555
    0.08000000     0.97563296     0.99338686     1.09603153
    0.13000000     1.00784275     1.01022515     1.09685575
    0.20000000     1.00309504     0.99970233     1.09868673
    0.32000000     0.99927681     0.99794333     1.10518554
    0.50000000     1.00047346     1.00059366     1.10605502
