    0.00500000    -0.00000396    -0.00000312     0.00000266
    0.01000000    -0.00000272    -0.00000263     0.00000538
    0.01500000    -0.00000389     0.00000085     0.00000803
    0.02000000    -0.00000746    -0.00000111     0.00001064
    0.03000000     0.00000264    -0.00000427     0.00001582
    0.05000000    -0.00000059    -0.00000359     0.00002658
    0.08000000    -0.00001077    -0.00000292     0.00004246
    0.13000000     0.00000563     0.00000735     0.00006958
    0.20000000     0.00000342    -0.00000033     0.00010908
    0.32000000    -0.00000128    -0.00000364     0.00018601
    0.50000000     0.00000131     0.00000164     0.00029305
