    0.00500000     1.00658550     0.99546614     1.08186516
    0.01000000     1.00194808     0.99924103     1.08123183
    0.01500000     1.00141648     1.00049158     1.08222451
    0.02000000     1.00104679     0.99878581     1.08188195
    0.03000000     1.00052379     0.99945824     1.08177110
    0.05000000     1.00003316     0.99931495     1.08145294
    0.08000000     1.00020139     0.99985201     1.08149332
    0.13000000     1.00011392     0.99990935     1.08148094
    0.20000000     1.00004967     0.99982899     1.08140734
    0.32000000     1.00001162     0.99995801     1.08142777
    0.50000000     1.00005157     0.99998025     1.08141072
