    0.00500000    -0.00001211    -0.00002216     0.00021127
    0.01000000    -0.00000052    -0.00001897     0.00040399
    0.01500000    -0.00000534    -0.00002584     0.00057958
    0.02000000    -0.00000881     0.00000087     0.00077476
    0.03000000    -0.00000448    -0.00000422     0.00100773
    0.05000000    -0.00000103     0.00001837     0.00134483
    0.08000000     0.00000163    -0.00001682     0.00165475
    0.13000000    -0.00000028    -0.00000084     0.00194862
    0.20000000     0.00000374    -0.00000618     0.00218591
    0.32000000    -0.00000986     0.00000466     0.00243984
    0.50000000     0.00000053    -0.00000843     0.00266872
