    0.00500000     0.00002883    -0.00000081     0.00000723
    0.01000000     0.00005133     0.00000415     0.00000306
    0.01500000     0.00006736    -0.00000002     0.00000132
    0.02000000     0.00009169    -0.00000236     0.00001333
    0.03000000     0.00013452     0.00000367    -0.00000243
    0.05000000     0.00021954    -0.00000289     0.00001128
    0.08000000     0.00030467    -0.00000207    -0.00000446
    0.13000000     0.00040704     0.00000482     0.00004175
    0.20000000     0.00049798     0.00000364    -0.00002686
    0.32000000     0.00060617     0.00000042    -0.00002506
    0.50000000     0.00073570     0.00000260    -0.00003651
