    0.00500000     0.00042589    -0.00002529    -0.00000085
    0.01000000     0.00085704    -0.00002806     0.00002093
    0.01500000     0.00121132    -0.00007946     0.00001763
    0.02000000     0.00160140     0.00000528     0.00000159
    0.03000000     0.00228798    -0.00001133     0.00001291
    0.05000000     0.00310451    -0.00002818     0.00000763
    0.08000000     0.00379053    -0.00000731    -0.00000504
    0.13000000     0.00436256    -0.00002513     0.00000892
    0.20000000     0.00476902    -0.00001398     0.00000286
    0.32000000     0.00515203    -0.00001225    -0.00000226
    0.50000000     0.00548862    -0.00000867     0.00000942
