    0.00500000     0.00000252     0.00000003     0.00000002
    0.01000000     0.00000495     0.00000005     0.00000001
    0.01500000     0.00000743     0.00000005     0.00000003
    0.02000000     0.00000990     0.00000003     0.00000003
    0.03000000     0.00001490    -0.00000003     0.00000001
    0.05000000     0.00002489     0.00000003     0.00000002
    0.08000000     0.00003981     0.00000008     0.00000003
    0.13000000     0.00006470     0.00000001     0.00000004
    0.20000000     0.00009981     0.00000000    -0.00000002
    0.32000000     0.00016051     0.00000019     0.00000002
    0.50000000     0.00025341     0.00000019     0.00000003
