    0.00500000     1.09120442     1.00123281     1.00071586
    0.01000000     1.08962219     1.00096777     1.00026099
    0.01500000     1.08965696     1.00055476     1.00033470
    0.02000000     1.08953497     1.00031427     1.00028051
    0.03000000     1.08985159     0.99983467     1.00006323
    0.05000000     1.09007898     1.00009547     1.00005672
    0.08000000     1.09004722     1.00018045     1.00006619
    0.13000000     1.09005619     1.00000796     1.00005329
    0.20000000     1.09030810     1.00000408     0.99998578
    0.32000000     1.09076639     1.00010896     1.00000944
    0.50000000     1.09170875     1.00006769     1.00001158
