    0.00500000     0.00000499
    0.01000000     0.00000582
    0.01500000     0.00000449
    0.02000000     0.00000400
    0.03000000     0.00000416
    0.05000000     0.00000347
    0.08000000     0.00000314
    0.13000000     0.00000272
    0.20000000     0.00000238
    0.32000000     0.00000212
    0.50000000     0.00000210
