    0.00500000     3.96145531     0.97786697     1.54893234
    0.01000000     3.72233798     1.06948581     1.16192660
    0.01500000     3.58045914     0.89602415     0.94692346
    0.02000000     3.48163438     0.91433062     1.09744754
    0.03000000     3.23412399     0.96040642     0.93305773
    0.05000000     2.87929542     0.96793613     1.02871885
    0.08000000     2.49312190     0.99423619     0.97642311
    0.13000000     2.10942907     0.99339888     1.01437854
    0.20000000     1.81882080     0.99783409     0.97153363
    0.32000000     1.57868818     0.99867232     0.99203382
    0.50000000     1.41690120     0.99877935     0.99524351
