    0.00500000     3.42676735     1.09258378     1.00053660
    0.01000000     3.28193211     0.99942563     0.99850798
    0.01500000     3.14870114     0.88461909     0.99849526
    0.02000000     3.06567172     0.98758252     0.99884430
    0.03000000     2.78799127     0.94539794     0.99991300
    0.05000000     2.38808480     1.00149770     0.99992443
    0.08000000     1.97889691     0.99192212     0.99956036
    0.13000000     1.66573588     0.99532568     0.99988220
    0.20000000     1.47850878     0.99653382     0.99990421
    0.32000000     1.34245750     0.99795764     1.00003442
    0.50000000     1.25821553     0.99852035     0.99995631
