    0.00500000     0.00000640
    0.01000000     0.00000614
    0.01500000     0.00000664
    0.02000000     0.00000685
    0.03000000     0.00000521
    0.05000000     0.00000344
    0.08000000     0.00000313
    0.13000000     0.00000307
    0.20000000     0.00000307
    0.32000000     0.00000307
    0.50000000     0.00000307
