    0.00500000     0.00006706     0.00000256     0.00000001
    0.01000000     0.00012611    -0.00000003    -0.00000008
    0.01500000     0.00017812    -0.00000956    -0.00000012
    0.02000000     0.00022831    -0.00000137    -0.00000013
    0.03000000     0.00029643    -0.00000905    -0.00000001
    0.05000000     0.00038355     0.00000041    -0.00000002
    0.08000000     0.00043278    -0.00000357    -0.00000019
    0.13000000     0.00047828    -0.00000336    -0.00000008
    0.20000000     0.00052888    -0.00000383    -0.00000011
    0.32000000     0.00060561    -0.00000361     0.00000006
    0.50000000     0.00071349    -0.00000409    -0.00000012
