    0.00500000     0.00000267     0.00000006    -0.00000003
    0.01000000     0.00000519     0.00000007    -0.00000000
    0.01500000     0.00000780     0.00000004    -0.00000002
    0.02000000     0.00001041     0.00000001     0.00000003
    0.03000000     0.00001552    -0.00000002     0.00000003
    0.05000000     0.00002588    -0.00000001    -0.00000000
    0.08000000     0.00004137    -0.00000003    -0.00000005
    0.13000000     0.00006742     0.00000001     0.00000006
    0.20000000     0.00010383     0.00000010    -0.00000004
    0.32000000     0.00016703     0.00000005     0.00000002
    0.50000000     0.00026331     0.00000015    -0.00000001
