    0.00500000     0.99828266     0.99936804     1.06272296
    0.01000000     0.99871476     1.00106962     1.06028486
    0.01500000     0.99990503     0.99979408     1.06094472
    0.02000000     1.00007115     1.00040262     1.06113078
    0.03000000     1.00017359     1.00042701     1.06121368
    0.05000000     0.99981820     1.00018352     1.06114514
    0.08000000     1.00005975     1.00031113     1.06105940
    0.13000000     1.00009752     1.00008583     1.06103298
    0.20000000     1.00001639     1.00003005     1.06104248
    0.32000000     1.00004512     0.99999427     1.06106026
    0.50000000     1.00001041     1.00001838     1.06107760
