    0.00500000    -0.00000005    -0.00000002     0.00000173
    0.01000000    -0.00000007     0.00000006     0.00000333
    0.01500000    -0.00000001    -0.00000002     0.00000505
    0.02000000     0.00000001     0.00000004     0.00000676
    0.03000000     0.00000003     0.00000007     0.00001015
    0.05000000    -0.00000005     0.00000005     0.00001690
    0.08000000     0.00000003     0.00000014     0.00002699
    0.13000000     0.00000007     0.00000006     0.00004385
    0.20000000     0.00000002     0.00000003     0.00006747
    0.32000000     0.00000008    -0.00000001     0.00010798
    0.50000000     0.00000003     0.00000005     0.00016877
