    0.00500000     0.00111944
    0.01000000     0.00055262
    0.01500000     0.00036894
    0.02000000     0.00027445
    0.03000000     0.00018327
    0.05000000     0.00011070
    0.08000000     0.00006923
    0.13000000     0.00004297
    0.20000000     0.00002806
    0.32000000     0.00001723
    0.50000000     0.00001117
