    0.00500000     1.11919666     0.93974200     1.09305532
    0.01000000     0.89447711     1.19995129     1.09136015
    0.01500000     1.01501904     1.04411739     1.09068379
    0.02000000     1.03036363     1.06175028     1.09174079
    0.03000000     1.00819273     1.01585619     1.09157458
    0.05000000     0.97956835     1.04414040     1.09145690
    0.08000000     0.99348310     1.01899756     1.09243960
    0.13000000     0.99739010     1.00771142     1.09300503
    0.20000000     1.00132957     1.00925756     1.09537976
    0.32000000     1.00066913     1.00261059     1.10235061
    0.50000000     1.00022059     1.00122683     1.10220741
