    0.00500000     0.00000329    -0.00000167     0.00000257
    0.01000000    -0.00000583     0.00001105     0.00000505
    0.01500000     0.00000125     0.00000366     0.00000752
    0.02000000     0.00000336     0.00000683     0.00001014
    0.03000000     0.00000136     0.00000263     0.00001518
    0.05000000    -0.00000565     0.00001220     0.00002527
    0.08000000    -0.00000288     0.00000840     0.00004087
    0.13000000    -0.00000188     0.00000554     0.00006682
    0.20000000     0.00000147     0.00001023     0.00010542
    0.32000000     0.00000118     0.00000462     0.00018100
    0.50000000     0.00000061     0.00000339     0.00028242
