    0.00500000     0.14866127
    0.01000000     0.06293652
    0.01500000     0.04521858
    0.02000000     0.02970013
    0.03000000     0.01512594
    0.05000000     0.00723195
    0.08000000     0.00422724
    0.13000000     0.00256955
    0.20000000     0.00166347
    0.32000000     0.00103795
    0.50000000     0.00066379
