    0.00500000     3.59856759     0.99524167     0.99829205
    0.01000000     3.59216118     0.85657293     1.00168223
    0.01500000     3.42527011     0.95928447     0.99995200
    0.02000000     3.18329898     1.01981114     0.99964535
    0.03000000     2.87867936     1.01669136     0.99983280
    0.05000000     2.36815731     1.00041775     0.99999357
    0.08000000     1.95744256     0.99901472     1.00021715
    0.13000000     1.65468161     0.99838162     1.00000180
    0.20000000     1.47102241     0.99977189     1.00000248
    0.32000000     1.33599730     0.99960088     0.99999512
    0.50000000     1.25024485     0.99985824     0.99998931
