    0.00500000     0.00192139
    0.01000000     0.00093344
    0.01500000     0.00064381
    0.02000000     0.00047866
    0.03000000     0.00034162
    0.05000000     0.00021410
    0.08000000     0.00017271
    0.13000000     0.00019435
    0.20000000     0.00024321
    0.32000000     0.00027129
    0.50000000     0.00005997
