    0.00500000     1.00384862     1.00017284     1.06562320
    0.01000000     1.00002326     1.00198414     1.06383298
    0.01500000     1.00064775     1.00035582     1.06436171
    0.02000000     1.00014805     0.99987626     1.06491794
    0.03000000     1.00001702     1.00038386     1.06435287
    0.05000000     1.00014625     1.00002245     1.06434751
    0.08000000     1.00014069     0.99999582     1.06429846
    0.13000000     1.00013243     1.00002288     1.06442701
    0.20000000     1.00006898     1.00000696     1.06442724
    0.32000000     0.99999477     0.99999417     1.06441834
    0.50000000     1.00000415     1.00001524     1.06439810
