    0.00500000    -0.20714792    -0.92391780    20.50158591
    0.01000000     1.16031227    -0.46649479    19.01426325
    0.01500000     0.69222124     0.66917039    17.12798873
    0.02000000     0.59906616     0.84702967    15.61968828
    0.03000000     0.98785439     0.87475527    13.24030444
    0.05000000     0.90034756     0.95615652    10.25991726
    0.08000000     0.95390404     1.00681061     8.10102573
    0.13000000     0.98982975     0.99237760     6.20369852
    0.20000000     0.97132127     0.99220160     4.80410617
    0.32000000     0.99952687     0.97961408     3.62922968
    0.50000000     0.99691615     0.99549538     2.81623566
