    0.00500000    -0.00003336    -0.00005316     0.00053886
    0.01000000     0.00000886    -0.00008104     0.00099553
    0.01500000    -0.00002551    -0.00002742     0.00133693
    0.02000000    -0.00004431    -0.00001691     0.00161587
    0.03000000    -0.00000201    -0.00002076     0.00202933
    0.05000000    -0.00002754    -0.00001211     0.00255868
    0.08000000    -0.00002038     0.00000301     0.00313942
    0.13000000    -0.00000731    -0.00000548     0.00373847
    0.20000000    -0.00003170    -0.00000862     0.00420456
    0.32000000    -0.00000084    -0.00003605     0.00464961
    0.50000000    -0.00000852    -0.00001245     0.00501858
