    0.00500000     0.31087272
    0.01000000     0.10261104
    0.01500000     0.09240936
    0.02000000     0.06912433
    0.03000000     0.03027475
    0.05000000     0.01497039
    0.08000000     0.00760125
    0.13000000     0.00430381
    0.20000000     0.00279412
    0.32000000     0.00175757
    0.50000000     0.00109907
