    0.00500000     1.30414138     0.87446714     2.05871024
    0.01000000     1.08565296     0.93622921     2.10120924
    0.01500000     1.00897050     0.97317469     2.27034019
    0.02000000     1.13787670     0.99541253     2.18910182
    0.03000000     1.04519295     1.00157829     2.08791175
    0.05000000     1.02677206     0.97882256     1.90793381
    0.08000000     0.99685570     1.00502842     1.72406323
    0.13000000     1.01322159     0.99767339     1.56064644
    0.20000000     1.00554594     1.00086012     1.43926926
    0.32000000     1.00135644     0.99944089     1.34500489
    0.50000000     1.00063163     0.99926443     1.26621954
