    0.00500000     0.00000006
    0.01000000     0.00000006
    0.01500000     0.00000006
    0.02000000     0.00000006
    0.03000000     0.00000006
    0.05000000     0.00000006
    0.08000000     0.00000008
    0.13000000     0.00000013
    0.20000000     0.00000026
    0.32000000     0.00000041
    0.50000000     0.00000015
