    0.00500000     0.00204384
    0.01000000     0.00103406
    0.01500000     0.00067623
    0.02000000     0.00052593
    0.03000000     0.00036739
    0.05000000     0.00023194
    0.08000000     0.00018906
    0.13000000     0.00017562
    0.20000000     0.00023686
    0.32000000     0.00023158
    0.50000000     0.00005520
