    0.00500000     3.88949005     0.69473024     1.00192142
    0.01000000     3.50157254     0.86492939     1.00188624
    0.01500000     3.39004118     0.94593839     1.00057947
    0.02000000     3.17419437     0.99559686     1.00073675
    0.03000000     2.89485729     0.99126364     1.00024944
    0.05000000     2.38204322     0.99707387     1.00041284
    0.08000000     1.97823759     0.99926036     0.99996850
    0.13000000     1.66820452     1.00211933     1.00007206
    0.20000000     1.48095651     1.00044884     1.00008019
    0.32000000     1.34370207     1.00028177     0.99996064
    0.50000000     1.25758104     0.99996189     0.99997248
