    0.00500000     0.00007984    -0.00000844     0.00000005
    0.01000000     0.00013825    -0.00000746     0.00000010
    0.01500000     0.00019812    -0.00000448     0.00000005
    0.02000000     0.00024031    -0.00000049     0.00000008
    0.03000000     0.00031415    -0.00000145     0.00000004
    0.05000000     0.00038188    -0.00000081     0.00000011
    0.08000000     0.00043249    -0.00000033    -0.00000001
    0.13000000     0.00048006     0.00000152     0.00000005
    0.20000000     0.00053159     0.00000050     0.00000009
    0.32000000     0.00060781     0.00000050    -0.00000007
    0.50000000     0.00071174    -0.00000011    -0.00000008
