    0.00500000     0.57161799     0.77038457     4.95354694
    0.01000000     1.29457922     0.90941611     4.81900942
    0.01500000     0.96122464     0.92295964     4.22652863
    0.02000000     0.84210739     1.00496544     4.47936047
    0.03000000     1.00068016     1.03493970     4.17091807
    0.05000000     0.97543552     0.97218829     3.57709616
    0.08000000     1.01953573     0.98629684     2.97647759
    0.13000000     1.01226411     0.99514947     2.42295698
    0.20000000     1.00976185     0.99372305     2.02995476
    0.32000000     0.99960090     0.99065301     1.71552546
    0.50000000     1.00164193     0.99775686     1.50392529
