    0.00500000     0.00000869
    0.01000000     0.00001119
    0.01500000     0.00001296
    0.02000000     0.00001146
    0.03000000     0.00001306
    0.05000000     0.00000811
    0.08000000     0.00000561
    0.13000000     0.00000524
    0.20000000     0.00000512
    0.32000000     0.00000522
    0.50000000     0.00000495
