    0.00500000     0.00000629    -0.00000663     0.00008267
    0.01000000     0.00000169    -0.00000009     0.00016889
    0.01500000    -0.00001460    -0.00000018     0.00021716
    0.02000000    -0.00001011     0.00000364     0.00028949
    0.03000000    -0.00000700    -0.00000180     0.00043224
    0.05000000     0.00000186    -0.00000318     0.00062352
    0.08000000     0.00000060    -0.00000437     0.00080423
    0.13000000     0.00000062    -0.00000037     0.00097572
    0.20000000    -0.00000249     0.00000764     0.00111743
    0.32000000    -0.00000041    -0.00000068     0.00128957
    0.50000000    -0.00000213    -0.00000275     0.00145776
